100,89,0.0088,24,203,87

200,164,0.024001,39,435,87

300,256,0.025401,39,597,87

400,338,0.0326,67,884,87

500,441,0.0327,63,1073,87

600,480,0.0467,87,1393,87

700,656,0.0565,76,1437,87

800,604,0.0537,101,1909,87

900,837,0.1195,108,1995,87

1000,980,0.056299,128,2297,87

1100,943,0.0518,120,2525,87

1200,1039,0.052399,135,2722,87

1300,1184,0.0767,125,2886,87

1400,1160,0.0622,138,3266,87

1500,1294,0.1111,136,3266,87

1600,1375,0.104499,143,3565,87

1700,1594,0.1527,155,3854,87

1800,1539,0.1763,174,4112,87

1900,1740,0.0964,158,4071,87

2000,1555,0.082199,154,4621,87

2100,1580,0.1638,197,5189,87

2200,1954,0.116,200,4939,87

2300,2050,0.121301,168,5111,87

2400,2338,0.1691,174,5163,87

2500,2108,0.0904,175,5650,87

2600,2405,0.1253,207,5878,87

2700,2451,0.128699,217,6226,87

2800,2738,0.2044,189,5984,87

2900,2810,0.144101,186,6281,87

3000,2783,0.134099,210,6673,87

3100,2349,0.143399,190,6605,87

3200,2756,0.135899,225,7324,87

3300,3247,0.144399,232,7218,87

3400,2651,0.1709,252,8306,87

3500,3142,0.216999,248,8021,87

3600,2964,0.1527,241,8348,87

3700,3076,0.174801,257,8705,87

3800,3678,0.119099,218,8155,87

3900,3511,0.163601,251,8751,87

4000,3142,0.1751,270,9650,87

4100,3276,0.2206,291,9814,87

4200,3792,0.3465,268,9582,87

4300,3309,0.2181,303,10457,87

4400,3976,0.174,273,9913,87

4500,3833,0.219199,309,10744,87

4600,4116,0.2348,260,10555,87

4700,4606,0.224599,265,10262,87

4800,4754,0.166699,261,10331,87

4900,4046,0.287,313,11661,87

5000,4421,0.2594,313,11513,87

5100,4199,0.245601,291,11836,87

5200,4913,0.2701,303,11675,87

5300,3975,0.1897,295,12823,87

5400,4812,0.2201,330,12402,87

5500,4824,0.2909,359,12725,87

5600,4941,0.198201,326,12944,87

5700,4402,0.215799,373,14032,87

5800,5698,0.2113,299,12703,87

5900,5130,0.2864,346,13771,87

6000,4516,0.284499,337,14679,87

6100,5464,0.3059,350,13777,87

6200,5656,0.2662,338,14040,87

6300,5994,0.3298,341,14003,87

6400,5352,0.3118,356,15056,87

6500,6231,0.3513,355,14491,87

6600,6153,0.2189,355,14950,87

6700,5685,0.227199,361,15796,87

6800,5801,0.2897,377,16103,87

6900,5184,0.349101,363,16986,87

7000,6082,0.256499,407,16294,87

7100,5986,0.3329,366,16686,87

7200,5540,0.2985,383,17531,87

7300,6563,0.304499,337,16649,87

7400,6756,0.335,357,16882,87

7500,5702,0.3697,402,18663,87

7600,7452,0.3784,368,16754,87

7700,6569,0.385101,420,18462,87

7800,7141,0.554,394,17660,87

7900,6712,0.4769,402,18769,87

8000,7192,0.4379,375,18170,87

8100,6570,0.2947,421,19256,87

8200,6760,0.4593,432,19659,87

8300,7744,0.325899,398,18662,87

8400,6944,0.362199,435,20275,87

8500,7281,0.3844,438,19893,87

8600,6508,0.326,449,21258,87

8700,7890,0.272399,349,19219,87

8800,7319,0.478099,434,21177,87

8900,7402,0.3825,446,21432,87

9000,7064,0.3236,466,22114,87

9100,8300,0.4736,445,20763,87

9200,8764,0.453,454,20870,87

9300,8654,0.4496,453,21360,87

9400,8221,0.3971,431,21585,87

9500,9094,0.437801,435,21299,87

9600,8637,0.384599,464,22246,87

9700,9418,0.604499,423,21601,87

9800,7374,0.3668,499,24781,87

9900,7451,0.600601,491,24622,87

10000,7701,0.441599,526,24932,87

