100,50,0.009101,26,218,100

200,50,0.0279,53,619,100

300,50,0.026201,57,820,100

400,50,0.0339,85,1190,100

500,50,0.0454,89,1515,100

600,50,0.0507,90,1763,100

700,50,0.0762,93,2024,100

800,50,0.074,120,2490,100

900,50,0.1786,155,2866,100

1000,50,0.0528,146,3065,100

1100,50,0.0965,154,3514,100

1200,50,0.0693,169,3949,100

1300,50,0.1759,203,4231,100

1400,50,0.0861,195,4535,100

1500,50,0.123699,190,4808,100

1600,50,0.223401,199,5288,100

1700,50,0.2279,183,5352,100

1800,50,0.123601,240,6028,100

1900,50,0.0957,221,6175,100

2000,50,0.167299,257,6767,100

2100,50,0.1505,217,6627,100

2200,50,0.112899,254,7171,100

2300,50,0.1523,263,7584,100

2400,50,0.1728,275,7863,100

2500,50,0.1618,251,8274,100

2600,50,0.2053,264,8537,100

2700,50,0.221,283,8709,100

2800,50,0.2891,309,9064,100

2900,50,0.1455,312,9719,100

3000,50,0.1564,341,10175,100

3100,50,0.200901,261,9826,100

3200,50,0.2228,319,10380,100

3300,50,0.233,329,10735,100

3400,50,0.502201,358,11110,100

3500,50,0.2003,370,11802,100

3600,50,0.220099,373,12168,100

3700,50,0.2692,357,12138,100

3800,50,0.3157,377,12746,100

3900,50,0.423801,386,13124,100

4000,50,0.2064,367,13191,100

4100,50,0.299901,375,13750,100

4200,50,0.292599,397,14207,100

4300,50,0.2817,382,14374,100

4400,50,0.355699,384,14287,100

4500,50,0.3664,362,14666,100

4600,50,0.3386,452,15728,100

4700,50,0.2889,431,15787,100

4800,50,0.330501,428,16165,100

4900,50,0.250401,453,16661,100

5000,50,0.2549,448,17142,100

5100,50,0.2889,399,16827,100

5200,50,0.3883,441,17796,100

5300,50,0.294801,470,17540,100

5400,50,0.2598,459,17730,100

5500,50,0.3543,485,18361,100

5600,50,0.2801,499,19124,100

5700,50,0.3671,492,19293,100

5800,50,0.541301,489,19582,100

5900,50,0.3447,556,20409,100

6000,50,0.361399,488,20279,100

6100,50,0.5722,542,20705,100

6200,50,0.5042,557,20714,100

6300,50,0.2976,513,21351,100

6400,50,0.3047,515,21565,100

6500,50,0.3131,554,22655,100

6600,50,0.3431,530,21799,100

6700,50,0.3214,546,22649,100

6800,50,0.488,538,23096,100

6900,50,0.5691,581,24010,100

7000,50,0.3253,552,23412,100

7100,50,0.335501,567,24333,100

7200,50,0.372601,553,24287,100

7300,50,0.362199,601,24811,100

7400,50,0.3629,583,25270,100

7500,50,0.4141,588,25328,100

7600,50,0.6246,589,25503,100

7700,50,0.360601,596,26106,100

7800,50,0.548999,646,26495,100

7900,50,0.384,592,27030,100

8000,50,0.3973,603,26855,100

8100,50,0.5023,584,27616,100

8200,50,0.5359,617,27948,100

8300,50,0.585701,648,28157,100

8400,50,0.536901,647,28292,100

8500,50,0.408099,608,28660,100

8600,50,0.453699,649,28935,100

8700,50,0.424699,661,29549,100

8800,50,0.591099,676,30267,100

8900,50,0.5347,677,30590,100

9000,50,0.4214,660,30348,100

9100,50,0.414901,654,31307,100

9200,50,0.508899,691,31781,100

9300,50,0.7904,696,31533,100

9400,50,0.5467,676,32180,100

9500,50,0.826101,659,31992,100

9600,50,0.4931,691,32693,100

9700,50,0.5286,758,33651,100

9800,50,0.4844,689,33125,100

9900,50,0.564,708,33822,100

10000,50,0.7346,720,33871,100

