100,54,0.0099,28,246,100

200,108,0.014699,35,459,100

300,162,0.023499,66,801,100

400,205,0.0279,77,1085,100

500,255,0.0462,64,1256,100

600,316,0.039499,88,1574,100

700,376,0.0715,83,1756,100

800,401,0.059199,119,2072,100

900,460,0.066801,123,2343,100

1000,510,0.075299,124,2521,100

1100,562,0.0921,127,2813,100

1200,606,0.0759,137,3321,100

1300,654,0.0797,140,3378,100

1400,705,0.0869,148,3792,100

1500,772,0.0929,148,4039,100

1600,827,0.124499,178,4374,100

1700,880,0.1308,155,4522,100

1800,900,0.1679,185,4809,100

1900,953,0.1194,202,5288,100

2000,1029,0.1753,183,5398,100

2100,1067,0.1088,193,5636,100

2200,1128,0.1292,186,5943,100

2300,1174,0.1298,219,6308,100

2400,1207,0.1319,205,6400,100

2500,1267,0.148301,207,6818,100

2600,1307,0.1641,257,7183,100

2700,1360,0.1643,250,7244,100

2800,1422,0.1161,244,7672,100

2900,1451,0.1411,241,7913,100

3000,1504,0.166599,268,8424,100

3100,1554,0.168701,256,8394,100

3200,1614,0.138,273,8877,100

3300,1678,0.199699,246,9162,100

3400,1717,0.2126,269,9302,100

3500,1751,0.181001,287,9664,100

3600,1830,0.148299,260,9584,100

3700,1850,0.157,303,10027,100

3800,1927,0.315901,289,10595,100

3900,1962,0.1603,309,10646,100

4000,2021,0.2302,299,10679,100

4100,2052,0.260199,301,11117,100

4200,2112,0.3441,290,11423,100

4300,2157,0.2118,313,11824,100

4400,2224,0.1877,313,12060,100

4500,2251,0.2761,330,12517,100

4600,2324,0.3764,304,12585,100

4700,2351,0.197401,316,12918,100

4800,2417,0.2544,378,13250,100

4900,2455,0.2413,345,13450,100

5000,2505,0.3254,347,14122,100

5100,2556,0.3079,344,14063,100

5200,2625,0.2454,380,14265,100

5300,2666,0.2906,333,14386,100

5400,2716,0.317801,342,15064,100

5500,2780,0.3309,386,15521,100

5600,2817,0.295999,357,15464,100

5700,2853,0.7103,384,15649,100

5800,2901,0.342701,382,15939,100

5900,2965,0.3255,390,16130,100

6000,3009,0.2428,407,16908,100

6100,3061,0.490399,425,17514,100

6200,3117,0.2418,337,17090,100

6300,3174,0.387901,451,17787,100

6400,3216,0.335,429,17861,100

6500,3265,0.4079,397,18050,100

6600,3302,0.3288,438,18503,100

6700,3354,0.4353,445,18837,100

6800,3421,0.299001,434,18849,100

6900,3474,0.2807,447,19151,100

7000,3519,0.42,445,19711,100

7100,3573,0.2984,428,19848,100

7200,3627,0.3952,420,19808,100

7300,3658,0.4217,432,20289,100

7400,3714,0.4201,450,20362,100

7500,3754,0.3161,441,20923,100

7600,3801,0.3042,440,20972,100

7700,3861,0.5189,489,21719,100

7800,3909,0.3244,489,21808,100

7900,3968,0.329501,484,22090,100

8000,4026,0.659699,502,22161,100

8100,4075,0.4387,492,22268,100

8200,4122,0.444299,483,22800,100

8300,4161,0.3357,453,22945,100

8400,4222,0.586401,483,23581,100

8500,4278,0.618199,502,23693,100

8600,4323,0.3559,549,24520,100

8700,4379,0.357099,527,23992,100

8800,4426,0.357,560,24845,100

8900,4457,0.3643,525,25158,100

9000,4510,0.3715,557,25174,100

9100,4562,0.5376,540,25750,100

9200,4629,0.4198,524,25712,100

9300,4680,0.5502,490,25753,100

9400,4701,0.4588,534,26755,100

9500,4750,0.406001,563,26780,100

9600,4807,0.490901,547,27148,100

9700,4874,0.8141,487,26488,100

9800,4926,0.601199,560,27546,100

9900,4961,0.6932,574,27345,100

10000,5009,0.613899,583,28260,100

