100,72,0.004901,444,172,49

200,115,0.004,848,543,49

300,167,0.009799,640,371,49

400,218,0.0049,1120,653,49

500,269,0.0077,1681,990,49

600,318,0.0078,1593,547,49

700,352,0.0069,1262,771,49

800,418,0.0194,3246,1531,49

900,453,0.010799,2142,1122,49

1000,516,0.0103,2239,1500,49

1100,572,0.010399,2392,1276,49

1200,614,0.014599,2434,1263,49

1300,654,0.023901,5878,3416,49

1400,722,0.0142,3889,1972,49

1500,770,0.0231,6938,4573,49

1600,820,0.0187,5869,3328,49

1700,855,0.032101,8235,3839,49

1800,905,0.0193,4237,1954,49

1900,963,0.0376,6479,3369,49

2000,1022,0.019799,6990,4144,49

2100,1062,0.043299,9171,4074,49

2200,1100,0.0447,9792,6358,49

2300,1158,0.0573,12938,6300,49

2400,1205,0.0601,14527,6479,49

2500,1271,0.0433,15164,3564,49

2600,1303,0.0422,9508,4426,49

2700,1363,0.050799,13604,10476,49

2800,1423,0.026201,6775,4191,49

2900,1476,0.0691,14096,5060,49

3000,1504,0.0255,7424,2119,49

3100,1554,0.04,9780,5606,49

3200,1616,0.0497,12449,8947,49

3300,1656,0.039399,7733,4239,49

3400,1709,0.0325,6394,3858,49

3500,1755,0.1061,13354,5885,49

3600,1829,0.054399,9165,6318,49

3700,1855,0.0488,17443,10484,49

3800,1928,0.0636,14934,6315,49

3900,1953,0.037201,9255,5801,49

4000,2001,0.0603,16137,8968,49

4100,2078,0.0756,15081,7227,49

4200,2107,0.051101,11633,5713,49

4300,2167,0.0875,16199,7612,49

4400,2217,0.0527,18142,8705,49

4500,2271,0.065,17844,13063,49

4600,2305,0.0991,16242,12773,49

4700,2367,0.0668,12313,9683,49

4800,2425,0.0498,13481,7311,49

4900,2462,0.055,17600,7862,49

5000,2527,0.0819,18316,8123,49

5100,2572,0.0717,20477,8299,49

5200,2609,0.068999,14598,8681,49

5300,2669,0.0607,16307,7651,49

5400,2721,0.063801,19654,13301,49

5500,2776,0.07,14501,7065,49

5600,2803,0.0628,21284,6272,49

5700,2867,0.073299,23019,11545,49

5800,2912,0.060199,13075,7125,49

5900,2973,0.075899,14596,8327,49

6000,3010,0.0758,20353,7220,49

6100,3057,0.076701,22327,11713,49

6200,3124,0.078901,17135,10629,49

6300,3178,0.075701,28656,24096,49

6400,3230,0.0754,17777,12201,49

6500,3257,0.0688,20918,6839,49

6600,3312,0.085799,14775,9987,49

6700,3367,0.097601,33796,17248,49

6800,3401,0.0882,26489,12760,49

6900,3458,0.0576,16575,11787,49

7000,3511,0.0728,29814,11563,49

7100,3578,0.155199,22414,14156,49

7200,3627,0.0654,19810,9034,49

7300,3652,0.089601,49034,23198,49

7400,3727,0.113699,19423,7553,49

7500,3756,0.099,23018,12217,49

7600,3814,0.0968,30514,14844,49

7700,3860,0.0637,19968,11767,49

7800,3911,0.072899,17509,7505,49

7900,3973,0.0951,31845,9468,49

8000,4019,0.088599,18962,9510,49

8100,4062,0.1057,27701,11201,49

8200,4110,0.0809,31921,15746,49

8300,4180,0.109,20096,11214,49

8400,4207,0.139701,39875,16155,49

8500,4250,0.0973,48240,12957,49

8600,4324,0.060499,24515,11140,49

8700,4371,0.0798,17393,7975,49

8800,4426,0.1177,41003,21768,49

8900,4462,0.0877,30587,11319,49

9000,4506,0.085399,22331,7821,49

9100,4552,0.140801,46079,31753,49

9200,4617,0.151501,46060,21249,49

9300,4677,0.096799,31017,16953,49

9400,4715,0.1016,23513,12257,49

9500,4753,0.101099,35768,14293,49

9600,4817,0.0731,19805,10953,49

9700,4874,0.1655,30370,12145,49

9800,4916,0.0967,23297,8195,49

9900,4965,0.1941,51952,29086,49

10000,5027,0.1294,33102,20788,49

