1000,483,500,6,1
2000,860,600,10,1
3000,1485,500,11,1
4000,1615,600,12,1
5000,2102,400,13,1
6000,2478,400,12,1
7000,3485,300,9,1
8000,3509,300,13,1
9000,4455,300,13,1
10000,4240,200,14,1
11000,4865,200,13,1
12000,5364,200,14,1
13000,5736,200,8,1
14000,6766,100,10,1
15000,6146,200,12,1
16000,6858,100,10,1
17000,7203,200,9,1
18000,7274,200,15,1
19000,7758,100,12,1
20000,9562,200,14,1
21000,8948,200,14,1
22000,10756,100,12,1
23000,11424,200,15,1
24000,10871,100,13,1
25000,11752,200,15,1
26000,12764,200,15,1
27000,12317,200,12,1
28000,13908,200,15,1
29000,14369,200,15,1
30000,12445,100,13,1
31000,13324,200,15,1
32000,15363,200,15,1
33000,13423,100,14,1
34000,13834,200,15,1
35000,14757,200,14,1
36000,17869,200,15,1
37000,17281,200,15,1
38000,17444,200,15,1
39000,16568,200,15,1
40000,16949,100,14,1
41000,20333,200,13,1
42000,17912,300,15,1
43000,18115,200,14,1
44000,19435,200,13,1
45000,18049,100,12,1
46000,19916,200,15,1
47000,22189,200,16,1
48000,22236,200,16,1
49000,22065,200,16,1
50000,20717,100,15,1
51000,25061,200,16,1
52000,21855,200,14,1
53000,24616,200,15,1
54000,22892,200,15,1
55000,25968,300,15,1
56000,23197,200,15,1
57000,27771,200,16,1
58000,23204,200,15,1
59000,24055,300,16,1
60000,25138,400,16,1
61000,28224,300,15,1
62000,29144,300,16,1
63000,26895,400,16,1
64000,31888,200,16,1
65000,27712,200,16,1
66000,29056,200,15,1
67000,29223,200,16,1
68000,32282,100,15,1
69000,33850,300,15,1
70000,34785,200,16,1
71000,31050,200,16,1
72000,33298,200,16,1
73000,35082,200,15,1
74000,30895,200,14,1
75000,34815,200,13,1
76000,34234,200,16,1
77000,34732,200,17,1
78000,36394,200,16,1
79000,36049,200,14,1
80000,39900,100,12,1
81000,39724,300,16,1
82000,34998,500,16,1
83000,38451,200,16,1
84000,40735,300,16,1
85000,41854,200,12,1
86000,42016,200,17,1
87000,38968,300,16,1
88000,36290,200,14,1
89000,40198,300,16,1
90000,44889,200,12,1
91000,39309,200,17,1
92000,43044,200,17,1
93000,38492,300,16,1
94000,41635,300,17,1
95000,38200,200,15,1
96000,47088,200,16,1
97000,47178,200,16,1
98000,40192,300,17,1
99000,46545,300,17,1
100000,48907,200,15,1
