1000,474,1400,10,1
2000,999,400,1,1
3000,1347,700,11,1
4000,1829,700,12,1
5000,2241,600,11,1
6000,2771,600,13,1
7000,3260,700,12,1
8000,3447,800,11,1
9000,3852,400,13,1
10000,4182,300,11,1
11000,4652,300,13,1
12000,5802,200,12,1
13000,6081,200,14,1
14000,5824,100,14,1
15000,7249,100,10,1
16000,7543,200,13,1
17000,6829,100,11,1
18000,8737,200,14,1
19000,8906,100,14,1
20000,9256,200,9,1
21000,8461,200,14,1
22000,10767,100,12,1
23000,10384,200,14,1
24000,11762,200,14,1
25000,10742,200,15,1
26000,11728,200,15,1
27000,12139,200,15,1
28000,12440,200,14,1
29000,12649,200,15,1
30000,12871,100,15,1
31000,15226,200,14,1
32000,15021,200,15,1
33000,13218,200,15,1
34000,16635,200,14,1
35000,17093,200,15,1
36000,17681,100,10,1
37000,18441,100,14,1
38000,18748,100,12,1
39000,16999,200,15,1
40000,19560,100,15,1
41000,17380,200,13,1
42000,16811,200,16,1
43000,18238,300,13,1
44000,21815,200,16,1
45000,19649,200,16,1
46000,20837,200,15,1
47000,20355,300,15,1
48000,23187,200,14,1
49000,23857,200,16,1
50000,24837,200,15,1
51000,22737,200,15,1
52000,24291,100,15,1
53000,23684,400,15,1
54000,24294,300,16,1
55000,27398,200,15,1
56000,24875,300,15,1
57000,25705,300,15,1
58000,24603,500,16,1
59000,26776,200,15,1
60000,26319,300,15,1
61000,25762,100,11,1
62000,28892,200,16,1
63000,29668,200,12,1
64000,27121,300,16,1
65000,28534,300,14,1
66000,30678,100,8,1
67000,33456,200,16,1
68000,30488,200,15,1
69000,32211,200,14,1
70000,31535,200,16,1
71000,30183,300,17,1
72000,34474,200,15,1
73000,33757,300,16,1
74000,35217,200,17,1
75000,33842,300,15,1
76000,33452,200,12,1
77000,32603,300,17,1
78000,35590,300,16,1
79000,37963,200,17,1
80000,33227,400,16,1
81000,35553,300,17,1
82000,33773,200,15,1
83000,36598,300,17,1
84000,36677,300,16,1
85000,39801,200,16,1
86000,37439,200,17,1
87000,40707,300,15,1
88000,42075,200,13,1
89000,40047,200,17,1
90000,43234,200,14,1
91000,39572,300,16,1
92000,39870,200,17,1
93000,39032,300,17,1
94000,41650,300,17,1
95000,47156,300,16,1
96000,41955,200,16,1
97000,47423,300,15,1
98000,47282,300,16,1
99000,47975,200,17,1
100000,46473,200,15,1
