1000,425,7600,10,1
2000,823,700,11,1
3000,1245,600,12,1
4000,1891,600,11,1
5000,2455,600,12,1
6000,2962,700,13,1
7000,3495,500,11,1
8000,3749,200,5,1
9000,4141,300,11,1
10000,4796,200,13,1
11000,4510,200,8,1
12000,5384,200,13,1
13000,6376,200,14,1
14000,6256,200,12,1
15000,6145,200,14,1
16000,6854,200,12,1
17000,8351,200,13,1
18000,7980,200,14,1
19000,9226,200,13,1
20000,9854,200,14,1
21000,9446,200,15,1
22000,9217,200,13,1
23000,9346,200,15,1
24000,11456,200,13,1
25000,11684,200,14,1
26000,10602,200,14,1
27000,12366,200,15,1
28000,11839,200,14,1
29000,14243,100,10,1
30000,13368,200,13,1
31000,13619,200,14,1
32000,15054,200,15,1
33000,13532,100,15,1
34000,16371,200,13,1
35000,16382,200,13,1
36000,16116,200,16,1
37000,16784,200,14,1
38000,15860,100,15,1
39000,16606,100,15,1
40000,18575,300,15,1
41000,16766,200,15,1
42000,20357,200,13,1
43000,19130,200,16,1
44000,18297,100,13,1
45000,20090,200,15,1
46000,20337,200,15,1
47000,19483,200,14,1
48000,22316,200,13,1
49000,20570,300,16,1
50000,22666,200,16,1
51000,23412,200,13,1
52000,23343,300,15,1
53000,25408,300,16,1
54000,25850,300,16,1
55000,22876,200,15,1
56000,24264,200,15,1
57000,23690,200,13,1
58000,28422,200,16,1
59000,24572,300,15,1
60000,24511,300,16,1
61000,25706,200,14,1
62000,30522,200,16,1
63000,28152,300,13,1
64000,25688,300,16,1
65000,28592,400,16,1
66000,27142,300,15,1
67000,29624,200,14,1
68000,30428,100,12,1
69000,30130,300,14,1
70000,33675,200,15,1
71000,31316,400,16,1
72000,32122,200,13,1
73000,30143,200,17,1
74000,32631,300,16,1
75000,30331,200,15,1
76000,37596,300,15,1
77000,34533,200,15,1
78000,33109,300,14,1
79000,37494,200,15,1
80000,37823,300,16,1
81000,35719,200,15,1
82000,32880,200,13,1
83000,35630,200,17,1
84000,35637,200,17,1
85000,40877,400,16,1
86000,34644,300,15,1
87000,39725,200,16,1
88000,40221,300,17,1
89000,42527,200,17,1
90000,40279,300,14,1
91000,41409,300,17,1
92000,42176,200,17,1
93000,39817,300,16,1
94000,41232,200,14,1
95000,41351,100,12,1
96000,47663,300,17,1
97000,47470,200,15,1
98000,39644,200,16,1
99000,47236,200,16,1
100000,45464,200,16,1
