1000,401,600,8,1
2000,845,700,11,1
3000,1276,600,11,1
4000,1931,600,12,1
5000,2010,500,8,1
6000,2426,300,13,1
7000,3055,400,12,1
8000,3631,200,10,1
9000,4495,200,13,1
10000,4737,200,13,1
11000,4841,200,13,1
12000,5520,200,14,1
13000,5844,200,11,1
14000,5637,200,11,1
15000,6591,100,13,1
16000,6530,200,9,1
17000,7687,200,14,1
18000,7969,200,15,1
19000,8960,100,10,1
20000,9886,200,14,1
21000,9458,100,14,1
22000,10180,200,14,1
23000,9602,100,13,1
24000,10621,100,12,1
25000,11713,100,13,1
26000,12132,200,15,1
27000,13038,200,14,1
28000,11975,100,9,1
29000,12957,100,13,1
30000,14786,200,15,1
31000,15294,200,15,1
32000,15013,200,15,1
33000,13254,200,15,1
34000,15927,100,12,1
35000,14767,200,15,1
36000,16493,200,15,1
37000,15493,100,15,1
38000,17790,200,15,1
39000,17261,200,15,1
40000,18199,200,14,1
41000,18825,200,16,1
42000,16937,100,16,1
43000,20555,100,15,1
44000,20626,200,14,1
45000,19549,200,15,1
46000,20199,200,15,1
47000,22785,300,16,1
48000,19535,200,16,1
49000,23599,200,15,1
50000,20833,200,16,1
51000,25229,200,16,1
52000,23719,200,13,1
53000,23535,300,12,1
54000,23069,200,11,1
55000,22285,300,16,1
56000,24173,300,14,1
57000,25017,300,15,1
58000,26970,200,16,1
59000,28781,300,14,1
60000,24506,300,15,1
61000,28475,200,14,1
62000,28370,300,16,1
63000,28808,200,16,1
64000,26829,300,16,1
65000,32198,300,16,1
66000,29568,300,15,1
67000,28149,200,12,1
68000,32862,200,15,1
69000,29070,200,16,1
70000,33527,300,17,1
71000,35233,200,14,1
72000,28959,300,16,1
73000,35998,200,17,1
74000,29845,300,16,1
75000,36088,200,12,1
76000,33056,200,16,1
77000,34602,200,16,1
78000,32795,200,16,1
79000,38969,300,15,1
80000,35137,200,15,1
81000,32708,200,15,1
82000,33893,200,15,1
83000,35139,300,17,1
84000,37084,300,15,1
85000,41070,300,17,1
86000,37468,300,15,1
87000,41825,300,14,1
88000,41587,300,16,1
89000,44367,200,17,1
90000,42657,300,17,1
91000,36743,300,17,1
92000,44256,200,17,1
93000,37731,200,15,1
94000,45485,200,16,1
95000,45428,300,16,1
96000,39474,200,17,1
97000,47178,200,16,1
98000,46616,200,17,1
99000,47708,100,17,1
100000,40827,200,17,1
