1000,486,1600,10,1
2000,928,500,8,1
3000,1246,700,9,1
4000,1646,700,12,1
5000,2110,500,11,1
6000,2460,400,12,1
7000,3050,400,11,1
8000,3523,600,13,1
9000,4041,300,8,1
10000,4718,300,13,1
11000,4710,300,14,1
12000,5110,200,12,1
13000,5460,200,12,1
14000,6619,100,13,1
15000,6552,200,14,1
16000,7573,100,14,1
17000,8191,300,14,1
18000,8775,100,13,1
19000,9487,200,14,1
20000,9725,100,9,1
21000,8569,200,14,1
22000,8963,200,14,1
23000,11339,200,14,1
24000,9671,200,15,1
25000,12457,200,14,1
26000,11068,100,8,1
27000,12805,100,15,1
28000,11260,200,13,1
29000,14291,100,14,1
30000,12997,200,15,1
31000,13943,200,15,1
32000,14620,200,13,1
33000,14115,200,14,1
34000,16830,200,15,1
35000,17173,200,11,1
36000,17788,200,15,1
37000,15926,200,14,1
38000,17107,200,14,1
39000,18622,100,10,1
40000,19589,200,15,1
41000,17602,200,14,1
42000,19055,200,13,1
43000,18811,100,4,1
44000,17837,200,15,1
45000,19258,200,15,1
46000,20860,200,16,1
47000,19345,300,15,1
48000,21500,200,15,1
49000,22938,200,15,1
50000,23555,200,15,1
51000,23638,200,16,1
52000,21166,300,16,1
53000,25504,300,14,1
54000,23180,300,16,1
55000,22941,300,14,1
56000,22539,400,14,1
57000,22964,300,15,1
58000,25805,200,13,1
59000,28649,200,15,1
60000,26770,300,16,1
61000,24413,300,16,1
62000,29812,200,16,1
63000,26962,400,16,1
64000,25624,200,9,1
65000,28358,300,15,1
66000,28003,200,11,1
67000,29913,200,15,1
68000,33171,200,14,1
69000,32539,300,16,1
70000,30528,200,16,1
71000,29167,300,15,1
72000,34865,300,13,1
73000,34823,200,16,1
74000,36161,200,16,1
75000,35410,200,17,1
76000,37996,100,15,1
77000,31418,200,16,1
78000,37882,200,16,1
79000,31877,200,16,1
80000,34428,200,16,1
81000,37606,300,16,1
82000,35486,300,16,1
83000,39750,200,14,1
84000,36292,300,16,1
85000,36972,200,14,1
86000,34548,300,16,1
87000,41608,200,16,1
88000,40043,200,16,1
89000,35949,200,16,1
90000,36637,300,13,1
91000,43685,200,16,1
92000,40188,200,17,1
93000,43175,200,17,1
94000,45875,200,16,1
95000,45528,300,17,1
96000,42190,100,17,1
97000,45322,200,16,1
98000,45525,200,17,1
99000,43760,200,15,1
100000,48543,400,16,1
