1000,125,900,9,1
2000,1165,500,11,1
3000,451,500,12,1
4000,2191,600,11,1
5000,2500,400,12,1
6000,2706,200,12,1
7000,5801,200,10,1
8000,629,300,12,1
9000,6023,300,13,1
10000,8659,8900,14,1
11000,9506,200,13,1
12000,6118,200,12,1
13000,2695,200,11,1
14000,2149,100,13,1
15000,13476,100,13,1
16000,10164,100,13,1
17000,297,200,9,1
18000,11972,100,12,1
19000,11484,200,14,1
20000,8773,100,12,1
21000,2118,100,14,1
22000,2876,200,15,1
23000,19581,100,13,1
24000,22124,100,6,1
25000,2341,100,15,1
26000,18319,100,15,1
27000,10072,100,14,1
28000,10955,200,15,1
29000,17617,200,15,1
30000,23966,100,13,1
31000,3148,100,14,1
32000,13638,100,15,1
33000,21732,100,15,1
34000,1839,200,15,1
35000,20145,100,15,1
36000,23,100,15,1
37000,26643,200,14,1
38000,1645,100,15,1
39000,3252,200,15,1
40000,19262,200,14,1
41000,7534,200,16,1
42000,23425,100,14,1
43000,19401,200,14,1
44000,20972,200,13,1
45000,11917,200,15,1
46000,26314,100,15,1
47000,29921,100,14,1
48000,36172,100,15,1
49000,31183,100,15,1
50000,11808,100,15,1
51000,27416,200,15,1
52000,36615,200,15,1
53000,17385,200,14,1
54000,26557,100,15,1
55000,37215,100,14,1
56000,4205,100,14,1
57000,38392,100,12,1
58000,9357,100,12,1
59000,39604,200,15,1
60000,56354,200,14,1
61000,20950,100,15,1
62000,37594,100,16,1
63000,40931,100,16,1
64000,8229,200,14,1
65000,48561,200,16,1
66000,20059,200,12,1
67000,1547,200,14,1
68000,41000,200,16,1
69000,23429,100,17,1
70000,65658,200,11,1
71000,19422,100,15,1
72000,34281,200,15,1
73000,45162,100,16,1
74000,63157,200,17,1
75000,50159,100,13,1
76000,51117,100,16,1
77000,65223,100,17,1
78000,75761,200,13,1
79000,4979,100,16,1
80000,34978,100,17,1
81000,63557,100,16,1
82000,41909,200,13,1
83000,16160,200,15,1
84000,14352,100,16,1
85000,82157,200,16,1
86000,10319,300,16,1
87000,12256,100,15,1
88000,27644,100,17,1
89000,27726,100,15,1
90000,22941,200,16,1
91000,76319,100,17,1
92000,23230,100,17,1
93000,8963,100,15,1
94000,86090,100,17,1
95000,79208,100,14,1
96000,44626,100,15,1
97000,56371,200,13,1
98000,7655,100,6,1
99000,65950,100,17,1
100000,38864,100,17,1
