1000,500,300,9,1
2000,509,400,11,1
3000,2360,600,11,1
4000,2303,400,9,1
5000,4920,400,13,1
6000,4987,500,11,1
7000,4262,400,12,1
8000,3208,200,13,1
9000,8426,200,13,1
10000,1991,100,8,1
11000,4986,200,13,1
12000,1000,100,11,1
13000,2141,100,13,1
14000,4811,100,5,1
15000,4709,200,13,1
16000,10564,100,12,1
17000,16,100,14,1
18000,8536,100,12,1
19000,11536,100,13,1
20000,5810,200,14,1
21000,19213,200,15,1
22000,983,200,15,1
23000,7008,200,13,1
24000,7326,200,14,1
25000,11219,100,14,1
26000,19702,100,7,1
27000,13000,200,13,1
28000,3343,100,13,1
29000,20964,200,15,1
30000,11075,100,13,1
31000,20339,100,15,1
32000,30243,200,14,1
33000,610,100,10,1
34000,12163,100,15,1
35000,19368,100,12,1
36000,17930,100,14,1
37000,7020,100,15,1
38000,29592,1000,11,1
39000,6541,100,15,1
40000,5557,100,15,1
41000,37332,100,14,1
42000,36364,200,15,1
43000,11023,200,14,1
44000,6171,100,16,1
45000,400,100,15,1
46000,9140,100,15,1
47000,30128,200,15,1
48000,1023,200,16,1
49000,19270,100,12,1
50000,25134,200,16,1
51000,48315,100,13,1
52000,7361,100,10,1
53000,17208,200,15,1
54000,21407,200,16,1
55000,36340,100,16,1
56000,55681,100,16,1
57000,2193,100,14,1
58000,37964,100,14,1
59000,37017,100,11,1
60000,53529,200,16,1
61000,59147,100,16,1
62000,49676,100,16,1
63000,23942,200,14,1
64000,63076,100,12,1
65000,5564,200,14,1
66000,6689,100,16,1
67000,61390,200,15,1
68000,54788,100,16,1
69000,5560,200,14,1
70000,18596,100,14,1
71000,57479,100,15,1
72000,55679,200,15,1
73000,31751,100,16,1
74000,32273,100,17,1
75000,58570,100,15,1
76000,27731,100,16,1
77000,45738,200,16,1
78000,20915,200,17,1
79000,8731,200,16,1
80000,70189,100,14,1
81000,62353,100,17,1
82000,14422,200,13,1
83000,43007,200,13,1
84000,82589,100,16,1
85000,10194,200,15,1
86000,4907,200,16,1
87000,34059,100,16,1
88000,45467,100,16,1
89000,27358,200,17,1
90000,5752,200,15,1
91000,44662,200,15,1
92000,16859,200,17,1
93000,64636,100,15,1
94000,22206,200,17,1
95000,48383,200,17,1
96000,12797,200,15,1
97000,65851,200,16,1
98000,6220,200,16,1
99000,11682,200,16,1
100000,59139,200,16,1
