1000,273,500,10,0
2000,329,500,11,0
3000,1013,500,12,0
4000,3639,600,12,0
5000,4451,300,13,0
6000,4497,100,13,0
7000,6775,300,13,0
8000,7481,400,13,0
9000,5731,300,14,0
10000,7403,300,14,0
11000,2613,300,14,0
12000,3419,300,14,0
13000,7031,300,14,0
14000,3775,100,14,0
15000,349,100,14,0
16000,7597,200,14,0
17000,4743,200,15,0
18000,15147,200,15,0
19000,17799,200,15,0
20000,18637,200,15,0
21000,6717,100,15,0
22000,12831,100,15,0
23000,11449,100,15,0
24000,14897,100,15,0
25000,7925,100,15,0
26000,14845,100,15,0
27000,12573,100,15,0
28000,11987,200,15,0
29000,18279,100,15,0
30000,20029,100,15,0
31000,10337,100,15,0
32000,28025,100,15,0
33000,3479,100,16,0
34000,19179,100,16,0
35000,8313,100,16,0
36000,35181,200,16,0
37000,18141,200,16,0
38000,36751,200,16,0
39000,30721,100,16,0
40000,12145,200,16,0
41000,4789,200,16,0
42000,5189,100,16,0
43000,24551,100,16,0
44000,25375,100,16,0
45000,32747,100,16,0
46000,5663,200,16,0
47000,15643,200,16,0
48000,17017,100,16,0
49000,28243,100,16,0
50000,33555,200,16,0
51000,4645,200,16,0
52000,32563,100,16,0
53000,9519,200,16,0
54000,14683,100,16,0
55000,37635,100,16,0
56000,21421,200,16,0
57000,20009,100,16,0
58000,909,100,16,0
59000,30101,200,16,0
60000,28703,200,16,0
61000,24121,100,16,0
62000,25321,200,16,0
63000,28843,100,16,0
64000,22649,200,16,0
65000,38457,100,16,0
66000,61899,200,17,0
67000,19193,200,17,0
68000,29261,100,17,0
69000,23729,200,17,0
70000,22137,100,17,0
71000,67877,200,17,0
72000,17791,100,17,0
73000,45973,100,17,0
74000,43717,200,17,0
75000,49691,100,17,0
76000,49919,100,17,0
77000,48059,200,17,0
78000,44027,200,17,0
79000,46051,200,17,0
80000,51529,300,17,0
81000,50863,200,17,0
82000,17823,300,17,0
83000,48329,400,17,0
84000,49139,200,17,0
85000,57837,200,17,0
86000,6069,200,17,0
87000,33785,100,17,0
88000,1165,200,17,0
89000,43085,300,17,0
90000,61573,200,17,0
91000,89789,200,17,0
92000,19323,200,17,0
93000,48463,200,17,0
94000,68613,200,17,0
95000,22849,100,17,0
96000,17583,200,17,0
97000,47515,200,17,0
98000,32479,300,17,0
99000,97907,300,17,0
100000,85265,200,17,0
