1000,879,8100,10,0
2000,259,600,11,0
3000,597,500,12,0
4000,2363,700,12,0
5000,263,400,13,0
6000,4115,200,13,0
7000,4347,300,13,0
8000,4271,200,13,0
9000,1481,300,14,0
10000,6911,200,14,0
11000,9511,300,14,0
12000,11315,400,14,0
13000,151,300,14,0
14000,3875,200,14,0
15000,6457,200,14,0
16000,9199,200,14,0
17000,4889,100,15,0
18000,15027,100,15,0
19000,17835,200,15,0
20000,15163,200,15,0
21000,6037,100,15,0
22000,8217,100,15,0
23000,4879,100,15,0
24000,23081,100,15,0
25000,24575,200,15,0
26000,24251,100,15,0
27000,6603,100,15,0
28000,13231,200,15,0
29000,1935,100,15,0
30000,21599,100,15,0
31000,24215,100,15,0
32000,30919,200,15,0
33000,26777,100,16,0
34000,29717,100,16,0
35000,16873,100,16,0
36000,201,100,16,0
37000,31221,200,16,0
38000,759,200,16,0
39000,34827,200,16,0
40000,30105,200,16,0
41000,7341,100,16,0
42000,943,100,16,0
43000,29809,100,16,0
44000,18901,200,16,0
45000,5145,200,16,0
46000,27597,100,16,0
47000,44481,200,16,0
48000,15041,100,16,0
49000,40637,200,16,0
50000,35423,100,16,0
51000,16583,200,16,0
52000,15541,200,16,0
53000,41903,100,16,0
54000,46225,200,16,0
55000,29269,100,16,0
56000,17733,200,16,0
57000,17553,200,16,0
58000,43901,100,16,0
59000,23087,200,16,0
60000,8367,100,16,0
61000,51265,100,16,0
62000,61199,200,16,0
63000,20827,200,16,0
64000,23259,100,16,0
65000,58477,200,16,0
66000,36289,200,17,0
67000,15409,200,17,0
68000,40707,100,17,0
69000,44703,200,17,0
70000,35877,200,17,0
71000,60821,200,17,0
72000,11123,200,17,0
73000,39315,200,17,0
74000,9203,200,17,0
75000,27031,100,17,0
76000,57369,200,17,0
77000,45993,200,17,0
78000,5863,200,17,0
79000,43615,200,17,0
80000,5453,200,17,0
81000,15433,100,17,0
82000,66073,300,17,0
83000,77759,200,17,0
84000,7371,200,17,0
85000,32273,200,17,0
86000,2537,200,17,0
87000,63173,200,17,0
88000,56989,200,17,0
89000,18565,300,17,0
90000,78819,200,17,0
91000,27295,300,17,0
92000,55963,200,17,0
93000,48517,100,17,0
94000,29611,200,17,0
95000,80079,200,17,0
96000,47885,100,17,0
97000,15587,200,17,0
98000,76041,100,17,0
99000,12481,200,17,0
100000,64905,200,17,0
