100,50,0.0104,33,281,76

200,50,0.0178,47,540,76

300,50,0.047699,72,885,76

400,50,0.0302,82,1127,76

500,50,0.0485,88,1398,76

600,50,0.072099,107,1801,76

700,50,0.0725,115,2159,76

800,50,0.0518,118,2411,76

900,50,0.1026,156,2833,76

1000,50,0.1416,143,2916,76

1100,50,0.1316,160,3504,76

1200,50,0.072701,174,3916,76

1300,50,0.1307,184,4180,76

1400,50,0.0898,192,4524,76

1500,50,0.0861,203,4782,76

1600,50,0.0915,196,5058,76

1700,50,0.096899,201,5354,76

1800,50,0.113299,223,5839,76

1900,50,0.117401,242,6205,76

2000,50,0.1742,241,6670,76

2100,50,0.1028,239,6625,76

2200,50,0.1136,262,7241,76

2300,50,0.173,234,7301,76

2400,50,0.1414,305,8207,76

2500,50,0.281,258,8155,76

2600,50,0.3201,297,8677,76

2700,50,0.1554,301,8835,76

2800,50,0.170999,324,9299,76

2900,50,0.139499,316,9626,76

3000,50,0.192499,308,9687,76

3100,50,0.161601,315,10430,76

3200,50,0.1682,335,10854,76

3300,50,0.1633,353,10792,76

3400,50,0.1997,369,11372,76

3500,50,0.2159,397,12032,76

3600,50,0.209,354,11346,76

3700,50,0.202,364,12701,76

3800,50,0.1815,368,12986,76

3900,50,0.2528,348,12745,76

4000,50,0.331501,370,13337,76

4100,50,0.194999,391,13807,76

4200,50,0.254499,377,14051,76

4300,50,0.2171,386,14267,76

4400,50,0.476199,409,14589,76

4500,50,0.2202,402,14437,76

4600,50,0.3335,412,15310,76

4700,50,0.4021,453,15960,76

4800,50,0.225099,424,16249,76

4900,50,0.3458,453,16185,76

5000,50,0.3508,448,16653,76

5100,50,0.2404,467,16869,76

5200,50,0.569401,481,17681,76

5300,50,0.274699,457,17451,76

5400,50,0.326501,457,18055,76

5500,50,0.630299,443,18336,76

5600,50,0.686099,449,18466,76

5700,50,0.309901,511,19584,76

5800,50,0.3647,511,19605,76

5900,50,0.4407,501,19924,76

6000,50,0.357601,474,20184,76

6100,50,0.434699,510,20720,76

6200,50,0.4748,524,21179,76

6300,50,0.636701,574,21713,76

6400,50,0.466,524,21802,76

6500,50,0.301301,548,22415,76

6600,50,0.7973,500,22443,76

6700,50,0.4513,526,22383,76

6800,50,0.6506,553,22868,76

6900,50,0.471501,569,23257,76

7000,50,0.540001,586,24196,76

7100,50,1.063901,560,24304,76

7200,50,0.406099,545,24549,76

7300,50,0.3822,584,24666,76

7400,50,0.691099,601,24992,76

7500,50,0.7971,538,25151,76

7600,50,0.3547,578,25865,76

7700,50,0.3569,590,26261,76

7800,50,0.4236,603,26734,76

7900,50,0.4054,621,26631,76

8000,50,0.514201,632,27087,76

8100,50,0.4933,592,27021,76

8200,50,0.382,578,27909,76

8300,50,0.8474,613,28115,76

8400,50,0.415299,688,28432,76

8500,50,0.6271,606,28536,76

8600,50,0.4621,639,29389,76

8700,50,0.4271,637,29819,76

8800,50,0.411001,664,30362,76

8900,50,0.5996,670,30545,76

9000,50,0.4349,652,30614,76

9100,50,0.5889,681,31383,76

9200,50,0.45,701,31460,76

9300,50,0.4809,694,31586,76

9400,50,0.6074,703,31816,76

9500,50,0.6377,660,32240,76

9600,50,0.6319,684,33345,76

9700,50,0.4774,695,33628,76

9800,50,0.593601,754,34291,76

9900,50,0.5347,754,33681,76

10000,50,0.5901,707,34466,76

