100,65,0.009301,28,230,96

200,129,0.016601,42,471,96

300,169,0.02,56,741,96

400,214,0.0284,71,1069,96

500,269,0.031799,71,1291,96

600,324,0.04,100,1653,96

700,374,0.0492,88,1762,96

800,420,0.0603,121,2203,96

900,467,0.0644,105,2379,96

1000,500,0.1156,128,2749,96

1100,576,0.082401,124,2854,96

1200,617,0.075699,147,3296,96

1300,658,0.121,133,3300,96

1400,729,0.0809,132,3582,96

1500,770,0.094301,174,3929,96

1600,805,0.0885,171,4491,96

1700,854,0.105901,190,4761,96

1800,920,0.0954,164,4750,96

1900,963,0.1185,175,5340,96

2000,1010,0.123799,206,5593,96

2100,1050,0.1184,198,5643,96

2200,1128,0.1055,196,5925,96

2300,1173,0.1305,223,6389,96

2400,1205,0.117301,198,6380,96

2500,1267,0.1557,218,7031,96

2600,1323,0.1546,209,6869,96

2700,1351,0.1663,234,7391,96

2800,1416,0.1416,229,7499,96

2900,1458,0.1587,238,7935,96

3000,1519,0.1649,251,8218,96

3100,1575,0.1409,269,8774,96

3200,1609,0.197501,227,8546,96

3300,1667,0.207601,278,9352,96

3400,1715,0.2065,272,9550,96

3500,1780,0.1419,273,9520,96

3600,1806,0.322701,299,10106,96

3700,1878,0.1765,295,10277,96

3800,1912,0.215399,296,10514,96

3900,1968,0.1527,257,10476,96

4000,2028,0.308899,289,11017,96

4100,2055,0.188299,265,11159,96

4200,2107,0.226299,286,11424,96

4300,2159,0.2432,335,12222,96

4400,2218,0.1931,303,12155,96

4500,2278,0.2758,308,12686,96

4600,2304,0.2763,313,12816,96

4700,2373,0.212801,328,13041,96

4800,2406,0.2489,361,13673,96

4900,2460,0.271501,338,13592,96

5000,2505,0.276701,345,14100,96

5100,2571,0.310501,361,14029,96

5200,2630,0.295499,351,14419,96

5300,2659,0.3311,388,14942,96

5400,2702,0.311401,370,15045,96

5500,2766,0.3259,363,15341,96

5600,2818,0.3082,389,15688,96

5700,2858,0.5364,386,15836,96

5800,2910,0.394501,381,16435,96

5900,2963,0.495,373,16371,96

6000,3001,0.262699,393,16821,96

6100,3068,0.3057,401,17185,96

6200,3122,0.3359,397,17225,96

6300,3172,0.339701,394,17705,96

6400,3207,0.354001,417,18027,96

6500,3250,0.490099,417,18587,96

6600,3318,0.3637,408,18369,96

6700,3367,0.4605,435,18838,96

6800,3428,0.3334,406,19012,96

6900,3477,0.3267,403,19211,96

7000,3523,0.3926,426,19711,96

7100,3578,0.900001,448,20144,96

7200,3610,0.4058,446,20546,96

7300,3653,0.373101,454,20255,96

7400,3723,0.4065,417,21013,96

7500,3768,0.3558,442,20993,96

7600,3806,0.2981,440,21149,96

7700,3878,0.3393,468,21998,96

7800,3927,0.3204,461,21977,96

7900,3964,0.3078,430,21661,96

8000,4000,0.487701,493,23076,96

8100,4050,0.5492,449,22719,96

8200,4106,0.441901,510,23509,96

8300,4177,0.4149,485,23340,96

8400,4200,0.5115,508,23787,96

8500,4256,0.8624,507,24101,96

8600,4327,0.402401,452,23756,96

8700,4354,0.356399,506,24236,96

8800,4411,0.3484,509,24965,96

8900,4460,0.3606,501,25073,96

9000,4525,0.3822,544,25685,96

9100,4555,0.5411,511,26034,96

9200,4626,0.504,519,26098,96

9300,4676,0.881199,541,26585,96

9400,4707,0.451,525,26948,96

9500,4756,0.469,542,26980,96

9600,4829,0.849901,546,27448,96

9700,4879,0.4318,539,27633,96

9800,4905,0.467999,558,27976,96

9900,4955,0.6807,563,28536,96

10000,5021,0.590701,525,28214,96

