1000,766,500,9,1
2000,1555,600,10,1
3000,2322,600,11,1
4000,3041,500,10,1
5000,4120,700,12,1
6000,4726,700,13,1
7000,5358,500,6,1
8000,6016,400,12,1
9000,7292,300,14,1
10000,8325,200,12,1
11000,8851,100,13,1
12000,9217,200,14,1
13000,10490,100,11,1
14000,10930,100,13,1
15000,12446,100,14,1
16000,12519,200,14,1
17000,13928,100,13,1
18000,14261,200,15,1
19000,15356,100,12,1
20000,16321,100,15,1
21000,16132,200,15,1
22000,17046,100,11,1
23000,17323,100,13,1
24000,18203,200,12,1
25000,20018,200,14,1
26000,19690,200,14,1
27000,22317,200,15,1
28000,23253,100,11,1
29000,23989,200,15,1
30000,24980,200,12,1
31000,23574,200,15,1
32000,26639,100,11,1
33000,24900,100,15,1
34000,27305,200,14,1
35000,28245,200,15,1
36000,28711,200,16,1
37000,28993,200,15,1
38000,30592,100,14,1
39000,32143,100,15,1
40000,32790,200,16,1
41000,32120,200,12,1
42000,31772,300,14,1
43000,35762,200,14,1
44000,35368,200,15,1
45000,36750,100,15,1
46000,35768,200,15,1
47000,36190,200,15,1
48000,37366,300,14,1
49000,38627,200,15,1
50000,40134,200,16,1
51000,38507,200,15,1
52000,42288,200,16,1
53000,39759,200,15,1
54000,44675,200,15,1
55000,42317,300,16,1
56000,45139,200,16,1
57000,45109,200,14,1
58000,46276,100,14,1
59000,46707,200,16,1
60000,48325,200,16,1
61000,46141,200,16,1
62000,49458,200,16,1
63000,48017,200,11,1
64000,48635,200,14,1
65000,49482,200,14,1
66000,54687,200,11,1
67000,51103,200,16,1
68000,55605,200,16,1
69000,54658,200,16,1
70000,55928,200,14,1
71000,54405,200,16,1
72000,55920,200,16,1
73000,59524,200,10,1
74000,59951,200,13,1
75000,59436,200,15,1
76000,58176,200,13,1
77000,62163,300,16,1
78000,63204,400,15,1
79000,61930,400,15,1
80000,63954,400,16,1
81000,61429,400,17,1
82000,68220,200,14,1
83000,68891,200,17,1
84000,69887,300,16,1
85000,65337,200,16,1
86000,65204,400,16,1
87000,66296,300,15,1
88000,72218,300,13,1
89000,73908,300,15,1
90000,71239,200,16,1
91000,71695,500,17,1
92000,73964,300,15,1
93000,73455,200,17,1
94000,73233,300,17,1
95000,77434,300,14,1
96000,76725,300,16,1
97000,76818,200,15,1
98000,76031,200,15,1
99000,74822,300,16,1
100000,80981,300,17,1
