1000,755,600,10,1
2000,1586,600,10,1
3000,2494,500,8,1
4000,3155,500,7,1
5000,3789,300,12,1
6000,4587,300,12,1
7000,5608,300,12,1
8000,6220,400,13,1
9000,6908,300,12,1
10000,8085,300,13,1
11000,8265,200,13,1
12000,9519,100,11,1
13000,9760,100,14,1
14000,11253,100,12,1
15000,11988,100,13,1
16000,12459,100,11,1
17000,12795,200,14,1
18000,14864,200,12,1
19000,14730,100,9,1
20000,15686,200,15,1
21000,16787,200,14,1
22000,16794,200,14,1
23000,18345,200,13,1
24000,18789,100,12,1
25000,19203,200,14,1
26000,19620,200,15,1
27000,21818,200,15,1
28000,21647,100,15,1
29000,22914,200,14,1
30000,23871,100,13,1
31000,24575,200,15,1
32000,24584,100,12,1
33000,27045,200,14,1
34000,26248,100,13,1
35000,28291,100,15,1
36000,29651,200,16,1
37000,29892,200,15,1
38000,30700,200,15,1
39000,32288,100,15,1
40000,32909,200,15,1
41000,33787,200,15,1
42000,33991,200,14,1
43000,35174,100,14,1
44000,35287,100,15,1
45000,34640,100,14,1
46000,36919,300,15,1
47000,36224,100,15,1
48000,39603,200,15,1
49000,40184,200,14,1
50000,41022,200,16,1
51000,41297,200,16,1
52000,42228,300,16,1
53000,41482,200,11,1
54000,43875,200,15,1
55000,44173,300,15,1
56000,44361,200,15,1
57000,45352,200,16,1
58000,45781,200,14,1
59000,47775,200,16,1
60000,46644,100,15,1
61000,46735,300,16,1
62000,49825,200,16,1
63000,47261,100,16,1
64000,49134,200,16,1
65000,49524,200,16,1
66000,50690,200,11,1
67000,50574,100,17,1
68000,53922,200,15,1
69000,55118,200,16,1
70000,52859,200,15,1
71000,55945,200,16,1
72000,57163,300,16,1
73000,56865,300,16,1
74000,60769,200,14,1
75000,59375,200,15,1
76000,60009,300,16,1
77000,62639,500,16,1
78000,61679,400,16,1
79000,65095,300,17,1
80000,60629,300,16,1
81000,65596,300,17,1
82000,61602,300,16,1
83000,67255,300,16,1
84000,67359,400,16,1
85000,65110,300,16,1
86000,70579,200,16,1
87000,65835,300,16,1
88000,72227,400,16,1
89000,69135,200,15,1
90000,73131,200,15,1
91000,68544,300,17,1
92000,73470,300,16,1
93000,76171,200,16,1
94000,76914,200,17,1
95000,78246,300,14,1
96000,77327,300,15,1
97000,75599,200,16,1
98000,77470,200,16,1
99000,81690,200,16,1
100000,78321,200,17,1
