1000,770,500,9,1
2000,1546,600,11,1
3000,2291,700,12,1
4000,3089,600,12,1
5000,3882,500,11,1
6000,4686,500,5,1
7000,5528,600,12,1
8000,6190,400,13,1
9000,7426,300,12,1
10000,8106,200,12,1
11000,8499,100,14,1
12000,9995,100,13,1
13000,10793,100,13,1
14000,10724,100,13,1
15000,11331,200,14,1
16000,12698,200,14,1
17000,12942,100,12,1
18000,14697,200,14,1
19000,14572,100,11,1
20000,15155,100,7,1
21000,16738,200,12,1
22000,17836,200,12,1
23000,18871,200,14,1
24000,19975,100,13,1
25000,19441,100,13,1
26000,20761,200,14,1
27000,22178,200,15,1
28000,22522,200,15,1
29000,23151,200,14,1
30000,22626,200,13,1
31000,24930,200,15,1
32000,26399,100,14,1
33000,25490,200,15,1
34000,27849,100,15,1
35000,28467,200,14,1
36000,29793,200,11,1
37000,28349,200,13,1
38000,29673,100,14,1
39000,31409,200,12,1
40000,32143,200,15,1
41000,33069,200,16,1
42000,34282,100,13,1
43000,32723,200,15,1
44000,34572,200,15,1
45000,34101,200,15,1
46000,34784,200,13,1
47000,35785,200,15,1
48000,37783,200,15,1
49000,37149,200,15,1
50000,38789,200,15,1
51000,38663,200,15,1
52000,39239,200,12,1
53000,40924,200,15,1
54000,43666,200,14,1
55000,45753,200,13,1
56000,46239,200,14,1
57000,45086,200,9,1
58000,46214,200,16,1
59000,46992,200,13,1
60000,49442,300,16,1
61000,47419,200,14,1
62000,48633,200,15,1
63000,51404,200,14,1
64000,52644,200,16,1
65000,49636,200,16,1
66000,50021,200,16,1
67000,51434,200,16,1
68000,51144,300,16,1
69000,56836,300,16,1
70000,54740,200,16,1
71000,57590,200,16,1
72000,54694,200,15,1
73000,57386,200,10,1
74000,58710,300,16,1
75000,57675,300,17,1
76000,57108,200,16,1
77000,60356,200,14,1
78000,63117,300,16,1
79000,65013,400,17,1
80000,62767,300,14,1
81000,64785,200,16,1
82000,64552,200,16,1
83000,62721,300,15,1
84000,65793,300,14,1
85000,64773,300,16,1
86000,66247,300,16,1
87000,68088,200,16,1
88000,69059,200,13,1
89000,71695,200,17,1
90000,68382,200,14,1
91000,75589,300,17,1
92000,75191,200,14,1
93000,74142,200,16,1
94000,77604,300,16,1
95000,72683,200,15,1
96000,78957,300,16,1
97000,75801,100,16,1
98000,75733,200,16,1
99000,78918,300,17,1
100000,76577,300,16,1
