1000,775,600,10,1
2000,1528,600,10,1
3000,2479,600,12,1
4000,3238,600,12,1
5000,3788,600,7,1
6000,4745,700,12,1
7000,5664,700,13,1
8000,6649,400,12,1
9000,7215,300,12,1
10000,7908,200,9,1
11000,9162,100,13,1
12000,9301,200,13,1
13000,10221,100,13,1
14000,11383,100,12,1
15000,12249,200,13,1
16000,13094,100,13,1
17000,14070,100,14,1
18000,13729,100,14,1
19000,15247,100,13,1
20000,15701,200,15,1
21000,17054,200,15,1
22000,17823,100,14,1
23000,17272,200,14,1
24000,19882,200,13,1
25000,18945,200,14,1
26000,20740,100,14,1
27000,21476,200,15,1
28000,22990,100,13,1
29000,23388,100,14,1
30000,23033,200,14,1
31000,25778,100,15,1
32000,26218,200,15,1
33000,26050,200,15,1
34000,27317,100,14,1
35000,27674,100,12,1
36000,28114,200,16,1
37000,29266,100,9,1
38000,29166,200,9,1
39000,29710,100,15,1
40000,31144,200,16,1
41000,32037,200,14,1
42000,31667,100,16,1
43000,33175,100,15,1
44000,33575,200,14,1
45000,35234,200,15,1
46000,36620,100,16,1
47000,35760,200,16,1
48000,39669,200,14,1
49000,37526,200,15,1
50000,38572,100,9,1
51000,39606,300,16,1
52000,42194,200,14,1
53000,41343,200,14,1
54000,40776,400,16,1
55000,43504,300,15,1
56000,42482,200,16,1
57000,46237,300,14,1
58000,46609,200,14,1
59000,46769,300,15,1
60000,49752,200,15,1
61000,50309,200,15,1
62000,49350,200,16,1
63000,48592,200,15,1
64000,52515,300,16,1
65000,50588,200,16,1
66000,50972,200,13,1
67000,52217,200,15,1
68000,53481,200,15,1
69000,53454,300,16,1
70000,54019,200,12,1
71000,58207,15900,15,1
72000,54358,200,13,1
73000,55543,200,15,1
74000,60532,200,15,1
75000,58834,300,16,1
76000,58036,200,17,1
77000,63126,400,15,1
78000,59575,200,15,1
79000,64429,300,16,1
80000,66434,300,13,1
81000,60946,300,11,1
82000,62771,300,15,1
83000,64383,300,16,1
84000,66230,200,15,1
85000,67013,300,15,1
86000,69606,300,14,1
87000,71530,200,16,1
88000,71297,300,16,1
89000,73950,200,13,1
90000,69185,300,16,1
91000,73973,200,17,1
92000,69844,400,17,1
93000,72845,200,16,1
94000,73983,300,15,1
95000,79024,200,16,1
96000,78599,200,15,1
97000,79506,200,16,1
98000,74498,300,16,1
99000,76166,300,16,1
100000,82782,300,17,1
