1000,753,1700,10,1
2000,1583,600,11,1
3000,2404,700,11,1
4000,3286,700,12,1
5000,3989,600,11,1
6000,4654,300,12,1
7000,5458,300,12,1
8000,6603,700,13,1
9000,7222,300,9,1
10000,7611,300,11,1
11000,8553,300,14,1
12000,9210,100,13,1
13000,10451,100,14,1
14000,10534,100,14,1
15000,11716,200,14,1
16000,12145,200,13,1
17000,13503,200,14,1
18000,13942,100,14,1
19000,14362,100,13,1
20000,15358,100,15,1
21000,17138,100,14,1
22000,17765,200,15,1
23000,18311,100,13,1
24000,19095,200,14,1
25000,18816,200,14,1
26000,20397,100,14,1
27000,20709,100,11,1
28000,21562,200,15,1
29000,23843,100,9,1
30000,23490,200,13,1
31000,23969,200,14,1
32000,24664,100,14,1
33000,25282,200,14,1
34000,26107,200,15,1
35000,26820,100,12,1
36000,27713,200,13,1
37000,28905,200,5,1
38000,30689,100,15,1
39000,32438,200,15,1
40000,31977,100,15,1
41000,33309,100,15,1
42000,34961,200,14,1
43000,32673,200,13,1
44000,33854,200,16,1
45000,35893,200,15,1
46000,37347,200,16,1
47000,38354,200,14,1
48000,38609,200,14,1
49000,37796,200,15,1
50000,39853,200,16,1
51000,39501,200,14,1
52000,40683,200,14,1
53000,42173,300,16,1
54000,44799,200,15,1
55000,41479,200,14,1
56000,45913,200,15,1
57000,47470,200,16,1
58000,45657,200,13,1
59000,46971,200,15,1
60000,45569,200,12,1
61000,49917,200,16,1
62000,49206,300,16,1
63000,48180,200,15,1
64000,49922,200,15,1
65000,49365,200,15,1
66000,53057,200,15,1
67000,53669,100,16,1
68000,55183,200,16,1
69000,56947,300,16,1
70000,54925,200,16,1
71000,55857,300,15,1
72000,59903,300,16,1
73000,57968,300,14,1
74000,59819,200,14,1
75000,56719,300,16,1
76000,58538,200,12,1
77000,60333,200,16,1
78000,60379,500,16,1
79000,59721,300,16,1
80000,64058,200,15,1
81000,61129,300,14,1
82000,63959,400,17,1
83000,66093,300,16,1
84000,66837,300,17,1
85000,64278,400,16,1
86000,70544,500,17,1
87000,67139,200,16,1
88000,67081,200,16,1
89000,68951,300,16,1
90000,71068,200,13,1
91000,71447,100,8,1
92000,75621,300,16,1
93000,72891,400,17,1
94000,71323,200,17,1
95000,75409,200,17,1
96000,73726,200,17,1
97000,78976,300,12,1
98000,78082,300,17,1
99000,79675,200,16,1
100000,79954,300,16,1
